label	description
AWS Support API	"Re: Using FWS to buy any Amazon item?
I use FileMaker Pro as a database. It has a LOT of functionality. I've learned a good bit more about using it so I think some things I did manually I could probably program in now.

I would import in a flat sales file from Amazon and my off site sales.
Create a list of ASIN's from it to purchase and quantites
Create the cart through a calculation of something like:

http:// ecs.amazonaws.com/onca/xml?
Service=AWSECommerceService&
AWSAccessKeyId=AWS Access Key ID&
AssociateTag=Associate Tag& (I didn't use this line)
Operation=CartCreate&
Item.1.ASIN=ASIN&
Item.1.Quantity=2&
Item.2.ASIN=ASIN&
Item.2.Quantity=7&
Item.3.ASIN=ASIN&
Item.3.Quantity=5
&Timestamp=YYYY-MM-DDThh:mm:ssZ
&Signature=Request Signature

(This is in the Product Advertising API...)

Add the addresses to my account with by URL (which took me a bit to figure out)

Open a browser window and check out...."
AWS Support API	"Re: Using FWS to buy any Amazon item?
http://zinc.io lets you order things from Amazon programmatically."
AWS Support API	"Help with Error / Mistake / Bug in FBA Outbound API - PHP - Ver 2010-10-01
Has anyone else solved the bug in the FBA Outbound API - PHP sample code? When creating a ""CreateFulfillmentOrder"" the documentation is lacking quite a bit on how to add items. Fumbling around I created the following process to add and item:

=== PHP code ===
// collect item values
$order_item_query 		= ""SELECT * FROM order_details WHERE order_id ='"".$receipt_number.""'"";
$order_item_result 	= $db -> Execute($order_item_query)

while ($order_item_row = $order_item_result->FetchRow())
{
	//Create item
	$afn_item = new FBAOutboundServiceMWS_Model_CreateFulfillmentOrderItem();
	$afn_item-> setSellerSKU($order_item_row);
	$afn_item-> setSellerFulfillmentOrderItemId($receipt_number.""-"".$order_item_row);
	$afn_item-> setQuantity($order_item_row);
	$afn_item-> setFulfillmentNetworkSKU($order_item_row);
	$afn_item-> setGiftMessage(""This is an example GiftMessage"");
	$afn_item-> setDisplayableComment(""This is an example DisplayableComment"");
	$request-> setItems($afn_item);
}
=== end PHP code ===

The problem is when it is called I found there is a mistake / error / bug in the sample code. The sample 'Client.php' file calls ""$itemscreateFulfillmentOrderRequest->getmember()"" but the getmember() function does not exist.

I replaced:
$itemscreateFulfillmentOrderRequest = $request->getItems();
foreach ($itemscreateFulfillmentOrderRequest->getmember() as $memberitemsIndex => $memberitems) {

with the following:
foreach ($request->getItems() as $memberitemsIndex => $memberitems) {
                if ($memberitems->isSetSellerSKU()) {

... but now I get an error from the server saying:
Caught Exception: The request must contain the parameter Items.
Response Status Code: 400
Error Code: InvalidRequestException
Error Type: Sender

I have successfully used other portions of the AWS system but I am at a road block here. Any advice would be appreciated.

Best Regards,
Pat"
AWS Support API	"Re: Help with Error / Mistake / Bug in FBA Outbound API - PHP - Ver 2010-10-01
Wow, this forum is really dead! Not a single reply. I was able to figure it out trough trial and error. It comes down to the realization that the example code does not work but if you reverse engineer it you can get it to work. Don't expect the documentation to help in finding the answer."
AWS Support API	"Re: Help with Error / Mistake / Bug in FBA Outbound API - PHP - Ver 2010-10-01
Bringing this back to life.. I have the EXACT same issue. Thanks for that foreach fix, but I'm getting that same exception.

Caught Exception: Invalid Section name or version provided - FulfillmentOutboundShipment/1.1 Response Status Code: 404 Error Code: InvalidAddress Error Type: Sender Request ID: 0e57b51d-6704-4321-88d7-78a32d36bde5 XML: Sender InvalidAddress Invalid Section name or version provided - FulfillmentOutboundShipment/1.1 0e57b51d-6704-4321-88d7-78a32d36bde5
Thank you for your order!"
AWS Support API	"What is going on? Charged $39.99 a month; don't know why.
So, is there a 40$ / month subscription for using Amazon FBA? Here: https://forums.aws.amazon.com/message.jspa?messageID=97029 someone asked the same question and the person who answered said: 

""*bold*In order to use Fulfillment By Amazon, you MUST have an Amazon Merchant account*bold* (even if you do not plan on selling any product on Amazon.com).  *bold*The Amazon Merchant account*bold* that you have created *bold*is why you are being charged the monthly $39.99*bold* fee.""

Yet, here http://www.amazon.com/gp/seller-account/mm-product-page.html?topic=200274770 it clearly shows that FBA is enabled as an individual seller and that there is no monthly fee at all. Only a free per sell. 

Why the contradiction? Can I use FBA selling maybe 5-10 items a month and not LOSE money; getting 25$ in sales of 2$ bath powder packets that I have no use for, then getting charged 40$?

I LOVE FBA; nothing beats throwing a bunch of stuff you bought and didn't need into a box and having Amazon sell it for you, but I definitely don't sell anywhere near the 40 items a month that Amazon recommends I be selling in order to be a ""pro merchant"" and be charged $39.99, monthly.

Edited by: rocksteadyrobin on Dec 2, 2012 9:03 PM"
AWS Support API	"Re: What is going on? Charged $39.99 a month; don't know why.
Hello,

I am unable to answer your question, however this may be the correct avenue to get an answer: https://sellercentral.amazon.com/gp/contact-us/contact-amazon.html?&ld=AS

Regards,

Matt J"
AWS Support API	"GetInventorySupply - identify if fulfilled by Merchant or FBA
Hi,

I'm have a program which calls the Inventory API GetInventorySupply

There does not seem to be a Data Type to identify whether the item is currently fulfilled by Merchant or FBA.

Is there a way to programmatically determine the Fulfilled by Status

Thanks
David J."
AWS Support API	"Re: GetInventorySupply - identify if fulfilled by Merchant or FBA
Hi David,

If you're calling GetInventorySupply in the Fulfillment Web Service or the Fulfillment Inventory section of the Marketplace Web Services, then you'll only see inventory that's fulfilled by Amazon.

I hope this helps.

-Josh"
AWS Support API	"Re: GetInventorySupply - identify if fulfilled by Merchant or FBA
Josh,

Thank-you!

Here is the issue.

When the item goes to zero on FBA which I detect with GetInventorySupply we then remove the item
from FBA to be fulfilled by merchant by uploading the item data using AMTU.

However when we want to send new stock to FBA we need to update the inventory listing (done via
seller central) for the shipping labels and this changes the fulfillment to FBA even though the stock isn't there.

Therefore after we ship I want to put it back to being fulfilled by merchant till the 
inventory arrives.

What I noticed with GetInventorySupply is that it doesn't seem to differentiate btw an item 
which is fulfilled by Merchant and FBA (Both show zero quantity).

Thats why I""m looking for some data element which will indicate that its FBA so I can switch it back to Merchant.

Thanks
David j."
AWS Support API	"Version GSQV1.4 is not available. View your environment events for details.
As per Amazon deployment process I have necessary change and deployed my sample web site but I am getting message “Version GSQV1.4 is not available. View your environment events for details.”http://GSQV1.4 is my version name
And if I try to browse my web site URL(http://gsquotient.elasticbeanstalk.com/) not displaying anything on web page.

Can you please help me to configure my test/sample website?

Following are the Event details

2012-11-26 18:10 GMT+0530	INFO	Environment update completed successfully.
2012-11-26 18:10 GMT+0530	INFO	Successfully deployed new configuration to environment.
2012-11-26 18:09 GMT+0530	INFO	Added URLCheck healthcheck for 'http://gsquotient.elasticbeanstalk.com:80/Content'
2012-11-26 18:09 GMT+0530	INFO	Switched configuration attached to environment.
2012-11-26 18:09 GMT+0530	INFO	Publishing file Deployment.2012-11-26T12_37_07_566Z.log from instance i-e368059c to S3 bucket elasticbeanstalk-us-east-1-918892042414
2012-11-26 18:09 GMT+0530	INFO	Environment update is starting.

Edited by: das_aeri on Nov 26, 2012 4:43 AM"
AWS Support API	"Re: Version GSQV1.4 is not available. View your environment events for details.
Hi,

It sounds like you're trying out Elastic Beanstalk. You might get a quicker, more knowledgeable response at the Elastic Beanstalk forum, https://forums.aws.amazon.com/forum.jspa?forumID=86.

Sorry I can't be more help."
AWS Support API	"ASIN for UPC
Hello,

I have this scenario, there are different items in my inventory which have particular UPC/diff identifiers other than ASIN. Now I have to retrieve certain information from the report API but in reports we have products with respect to their ASIN. So I am unable to get information for those products which have UPC/Other identifiers. 

I want to know if there is any way to get ASIN for particular UPC or how to convert UPC to ASIN.

I hope I deliver my question. I am using php development sdk.

Thanks in advance."
AWS Support API	"Amazon Save webmasters and integrate Cpanel automatic Backup to AMAZON
Hello,

Can AMAZON Team save the  hundreds and thousands of webmasters and create a free Cpanel automatic website Backup to amazon s3. I think many webmasters would like to backup to AMAZON and if you create that application and make it free, still you will be the one to benefit from storage charges.


I thought about telling Cpanel team to create the plugin/application and realized that it should be AMAZON TO DO SO because they are one to benefit more from the Plugin. Please try to take this seriously before other big companies come up with this idea.

Thank you
Ronnie"
