label	description
Amazon SNS	"['subscription', 'pending', 'confirmation/pendingconfirmation', 'phone', 'endpoint', 'created', 'topics', 'subscribed', 'topics', 'android', 'device', 'returned', 'success', 'days', 'called', 'getsubscriptionattributes', 'found', 'one', ""subscription's"", 'pendingconfirmation', 'true', 'could', 'deleted', 'one', 'false', 'situations', 'happended', 'topics', 'know', 'subscription', 'pending', 'different', 'subscription', 'attributes', 'attributes:', 'pendingconfirmation:', 'true', 'endpoint:', 'arn:aws:sns:uswest2:owner:endpoint/gcm/12031_gcm_phone/fack', 'protocol:', 'application', 'rawmessagedelivery:', 'false', 'confirmationwasauthenticated:', 'true', 'owner:', 'owner', 'subscriptionarn:', 'arn:aws:sns:uswest2:owner:12031_off3zhcn:fack', 'topicarn:', 'arn:aws:sns:uswest2:owner:12031_off3zhcn', 'responsemetadata:', 'retryattempts:', 'httpstatuscode:', '200', 'requestid:', '5d4831a7ebb75c939140654e7fdd2b47', 'httpheaders:', 'xamznrequestid:', '5d4831a7ebb75c939140654e7fdd2b47', 'date:', 'fri', '22', 'feb', '2019', '06:09:46', 'gmt', 'contentlength:', '1307', 'contenttype:', 'text/xml', 'attributes:', 'pendingconfirmation:', 'false', 'endpoint:', 'arn:aws:sns:uswest2:owner:endpoint/gcm/12031_gcm_phone/fack', 'protocol:', 'application', 'rawmessagedelivery:', 'false', 'confirmationwasauthenticated:', 'true', 'owner:', 'owner', 'subscriptionarn:', 'arn:aws:sns:uswest2:owner:12031_offzhcnunclose:fack', 'topicarn:', 'arn:aws:sns:uswest2:owner:12031_offzhcnunclose', 'responsemetadata:', 'retryattempts:', 'httpstatuscode:', '200', 'requestid:', 'b8bf811cfc695240af8fd5f568027594', 'httpheaders:', 'xamznrequestid:', 'b8bf811cfc695240af8fd5f568027594', 'date:', 'fri', '22', 'feb', '2019', '06:09:46', 'gmt', 'contentlength:', '1320', 'contenttype:', 'text/xml', 'help', 'would', 'greatly', 'appreciated', 'guo', 'edited', 'by:', 'guoguo', 'feb', '21', '2019', '11:13', 'pm']"

Amazon SNS	"['send', 'specific', 'character', 'sns', 'sms', 'like', 'degree', 'world', 'would', 'like', 'send', 'sms', 'containing', 'character', 'degree', '°c', 'possible', 'using', 'sns', 'character', 'converted', 'display', 'sms', 'android', 'iphone', 'reproduce', 'issue', 'using', 'lambda', 'import', 'json', 'import', 'boto3', 'sns_client', ""boto3client'sns'"", 'region_name=euwest1', 'def', 'lambda_handlerevent', 'context:', 'try:', 'response', 'sns_clientpublish', 'phonenumber=33', 'message=°', 'messageattributes={', ""'awssnssmssenderid':"", ""'datatype':"", ""'string'"", ""'stringvalue':"", ""'sopro'"", ""'awssnssmssmstype':"", ""'datatype':"", ""'string'"", ""'stringvalue':"", ""'transactional'"", 'printpublished', 'messageid', 'responsemessageid', 'except', 'exception', 'e:', 'printerror:', 'push_alert', 'unexpected', 'error:', 'raise']"

Amazon SNS	['send', 'message', 'json', 'format', 'instead', 'string', 'sns', 'using', 'python', 'boto3', 'json', 'would', 'like', 'send', 'email', 'however', 'publish', 'method', 'parameter', 'message', 'accepts', 'string', 'type']

Amazon SNS	['aws', 'sns', 'filter', 'policy', 'error:', 'filter', 'policy', 'complex', 'using', 'two', 'string', 'array', 'filter', 'policy', 'values', 'one', 'string', 'array', 'type', 'uuid', 'example', 'another', 'many', 'words', 'string', 'example', 'use', '10', '20', 'uuid', 'sentences', 'attributes', 'values', 'aws', 'golang', 'setsubscriptionattributesinput', 'gives', 'filterpolicy', 'complex', 'error', 'gives', 'filter', 'policy', 'complex', 'error', 'standard', 'specification', 'filter', 'policy', 'string', 'array']

Amazon SNS	['aws', 'sns', 'filter', 'policy', 'error:', 'filter', 'policy', 'complex', 'posted', 'question', 'earlier', 'receive', 'reply', 'blocked', 'application']

Amazon SNS	['aws', 'sns', 'filter', 'policy', 'error:', 'filter', 'policy', 'complex', 'using', 'two', 'string', 'array', 'filter', 'policy', 'values', 'one', 'string', 'array', 'type', 'uuid', 'example', 'another', 'many', 'words', 'string', 'example', 'use', '10', '20', 'uuid', 'sentences', 'attributes', 'values', 'aws', 'golang', 'setsubscriptionattributesinput', 'gives', 'filterpolicy', 'complex', 'error', 'gives', 'filter', 'policy', 'complex', 'error', 'standard', 'specification', 'filter', 'policy', 'string', 'array']

Amazon SNS	"['failed', 'send', 'text', 'messages', 'set', 'sns', 'max', 'limit', '50$', 'per', 'month', 'still', 'seems', 'like', 'sending', 'text', 'messages', 'working', ""we're"", 'using', 'following', 'code:', 'awscredentials', 'awscredentials', 'new', 'basicawscredentials', 'abc', 'efg', 'map<string', 'messageattributevalue>', 'smsattributes', 'new', 'hashmap<string', 'messageattributevalue>', 'smsattributesput', 'awssnssmssenderid', 'new', 'messageattributevalue', 'withstringvalue', 'willingapp', '//the', 'sender', 'id', 'shown', 'device', 'withdatatype', 'string', 'smsattributesput', 'awssnssmsmaxprice', 'new', 'messageattributevalue', 'withstringvalue', '10', '//sets', 'max', 'price', 'withdatatype', 'number', 'smsattributesput', 'awssnssmssmstype', 'new', 'messageattributevalue', 'withstringvalue', 'transactional', '//sets', 'type', 'promotional', 'withdatatype', 'string', 'string', 'message', 'stringformat', 'welcome', 'willingapprnyour', 'pin', 'code:', '%d', 'random', 'amazonsnsclientbuilderstandardwithcredentials', 'new', 'awsstaticcredentialsprovider', 'awscredentials', 'withregion', 'regionseu_west_1', 'buildpublish', 'new', 'publishrequest', 'withmessage', 'message', 'withphonenumber', 'phonenumber', 'withmessageattributes', 'smsattributes', 'advice', 'troubleshoot']"

Amazon SNS	"['find', 'details', 'sms', 'delivery', 'failures', 'sent', 'sms', 'sns', 'failed', 'according', 'sns', 'console', 'however', ""can't"", 'see', 'details', 'failures', 'find']"

Amazon SNS	['find', 'details', 'sms', 'delivery', 'failures', 'anyone', 'help', 'messages', 'delivered', 'simply', 'thinking', 'moving', 'another', 'provider']

Amazon SNS	['find', 'details', 'sms', 'delivery', 'failures', 'found', 'article', 'helped:', 'https://docsawsamazoncom/sns/latest/dg/sms_stats_cloudwatchhtml']

Amazon SNS	['net', 'publish', 'sns', 'messages', 'dev', 'instance', 'ec2', 'instance', 'program', 'occasionally', 'needs', 'publish', 'specific', 'sns', 'topic', 'run', 'program', 'pc', 'attempt', 'publish', 'message', 'works', 'fine', 'run', 'program', 't2micro', 'instance', 'running', 'windows', 'try', 'publish', 'message', 'throws', 'exception:', 'systemnullreferenceexception:', 'object', 'reference', 'set', 'instance', 'object', 'amazonruntimedefaultinstanceprofileawscredentialsfetchcredentials', 'amazonruntimedefaultinstanceprofileawscredentialsgetcredentials', 'amazonruntimedefaultinstanceprofileawscredentialsgetcredentialsasync', 'amazonruntimeinternalcredentialsretriever<invokeasync>d__7`1movenext', 'stack', 'trace', 'lot', 'async', 'calls', 'mean', 'much', 'code', 'looks', 'like', 'publish', 'message:', 'm_snsclient', 'new', 'amazonsimplenotificationserviceclientamazonregionendpointeuwest3', 'thism_snsclientpublishtopic', 'arn', 'message', 'program', 'running', 'development', 'pc', 'one', 'running', 'ec2', 'instance', '100%', 'identical', 'works', 'dev', 'pc', 'work', 'ec2', 'instance', 'anyone', 'know', 'happening']

Amazon SNS	['net', 'publish', 'sns', 'messages', 'dev', 'instance', 'ec2', 'instance', 'working', 'else', 'added', 'new', 'iam', 'role', 'instance', 'ec2', 'preset', 'worked', 'since', 'assuming', 'role', 'allowed', 'instance', 'publish', 'sns', 'messages', 'although', 'understand', 'able', 'pc', 'ec2', 'instance', 'requires', 'explicit', 'permission']

Amazon SNS	['sns', 'suddenly', 'stopped', 'sending', 'sms', 'sns', 'topic', 'notifies', 'via', 'email', 'sms', 'whenever', 'issues', 'ec2', 'infrastructures', 'past', 'months', 'everything', 'working', 'fine', 'blue', 'stopped', 'receiving', 'sms', 'cell', 'phone', 'receive', 'email', 'messages', 'change', 'configuration', 'topic', 'still', 'shows', 'cell', 'phone', 'subscribed', 'idea', 'troubleshoot', 'pointers']

Amazon SNS	['sns', 'suddenly', 'stopped', 'sending', 'sms', 'using', 'sns', 'send', 'notifications', 'directly', 'specific', 'phone', 'numbers', 'worked', 'flawlessly', 'weeks', 'ago', 'tried', 'today', 'none', 'send', 'tried', 'days', 'suddenly', 'send', 'single', 'sms', 'message', 'think', 'problem', 'code', 'anything', 'end', 'think', 'problem', 'aws', 'amazon', 'respond', 'let', 'us', 'know', 'proceed', 'otherwise', 'losing', 'huge', 'number', 'customers', 'twilio', 'service']

Amazon SNS	['sns', 'suddenly', 'stopped', 'sending', 'sms', 'good', 'day', 'noticing', 'quite', 'number', 'posts', 'threads', 'regarding', 'possible', 'check', 'account', 'spend', 'limit', 'within', 'aws', 'console', 'update', '50', 'usd', 'confirm', 'resolved', 'issue', 'request', 'amount', '$51', 'let', 'us', 'know', 'engage', 'service', 'team', 'use', 'link', 'region', 'specific:', 'https://consoleawsamazoncom/sns/v2/homeregion=useast1#/textmessaging/preferences', 'imthian', 'edited', 'by:', 'imthian@aws', 'dec', '12', '2016', '11:55', 'pm']

Amazon SNS	['sns', 'suddenly', 'stopped', 'sending', 'sms', 'problem', 'servers', 'sms', 'mean', 'go', 'console', 'possibility', 'go', 'sms', 'last', 'asia', 'one', 'cant', 'modify', 'spending', 'limit', 'put', 'nothing', 'found', 'lot', 'people', 'social', 'media', 'problem', 'definitely', 'huge', 'bug', 'sns', 'sms', 'currently']

Amazon SNS	['sns', 'suddenly', 'stopped', 'sending', 'sms', 'reaching', 'service', 'team', 'investigation', 'revert', 'back', 'working', 'us', 'imthian']

Amazon SNS	"['sns', 'suddenly', 'stopped', 'sending', 'sms', 'also', 'experiencing', 'issues', 'receiving', 'sms', 'notifications', 'several', 'sns', 'topics', 'email', 'sms', 'subscriptions', 'emails', ""rec'd"", 'text', 'messages', 'issue', 'occurs', 'us', 'oregon', 'virginia', 'regions']"

Amazon SNS	['sns', 'suddenly', 'stopped', 'sending', 'sms', 'setting', 'spending', 'quota', 'fixed']

Amazon SNS	"['sns', 'suddenly', 'stopped', 'sending', 'sms', ""we're"", '~50%', 'delivery', 'rate', 'sms', 'topics', 'emails', 'delivered', '100%', 'code', 'changes', 'snsrelated', 'net', 'exceptions/errors', 'occurring', 'end', 'publish', 'topics', ""we've"", 'always', 'done', 'sms', 'issue', 'started', 'occurring', 'us', 'recently', 'evidently', 'several', 'users', 'simple', 'notification', 'service', 'well', 'progress', 'update', 'investigation/resolution', 'would', 'appreciated']"

Amazon SNS	['sns', 'suddenly', 'stopped', 'sending', 'sms', 'started', 'friday', 'night', 'since', 'servers', 'last', 'limited', 'go', 'others', 'server', 'see', 'console', 'sms', 'link', 'disappear', 'mean', 'huge', 'problem', 'phil', 'told', 'us', 'change', 'limit', 'tried', 'unable', 'normally', 'new', 'account', 'put', '50', 'dollars', 'ask', 'support', 'number', 'put', 'is:', 'nothing', 'numbers', 'error']

Amazon SNS	['sns', 'suddenly', 'stopped', 'sending', 'sms', '@aws', 'update', 'spend', 'limit', 'issue', 'us']

Amazon SNS	['sns', 'suddenly', 'stopped', 'sending', 'sms', 'confirm', 'issue', 'huge', 'bug', 'seems', 'amazon', 'big', 'problem', 'sms', 'sns', 'cognito', 'dont', 'understand:', 'service', 'health', 'dashboard', 'wrote', 'customer', 'service', 'last', 'friday', 'nobody', 'came', 'answers', 'yet', 'know', 'since', 'friday', 'sns', 'almost', 'week', 'improvement', 'communication', 'help', 'us', 'part', 'configured', 'cognito', 'sns', 'need', 'sms', 'sms', 'running', 'soon', 'situation', 'longer', 'somebody', 'account', 'contact', 'technical', 'team', 'great', 'inform']

Amazon SNS	['sns', 'suddenly', 'stopped', 'sending', 'sms', 'account', 'spend', 'limit', 'already', '$50', 'updated', 'information', 'anyways', 'would', 'know', 'issue', 'fixed', 'alarms', 'trigger', 'certain', 'conditions', 'tried', 'sending', 'test', 'message', 'using', 'console', 'worked', 'know', 'sms', 'delivered', 'alarm', 'triggered', 'would', 'appreciated', 'post', 'feedback', 'technical', 'team']

Amazon SNS	['sns', 'suddenly', 'stopped', 'sending', 'sms', 'messages', 'done', 'cant', 'send', 'anymore', 'also', 'dont', 'like', 'first', 'server', 'virginia', 'oregon', 'ireland', 'tokyo', 'dashboard', 'dont', 'anymore', 'link', 'go', 'sms', 'dont', 'case', 'well']

Amazon SNS	['sns', 'suddenly', 'stopped', 'sending', 'sms', 'give', 'us', 'status', 'anything', 'pretty']

Amazon SNS	['sns', 'suddenly', 'stopped', 'sending', 'sms', 'crickets', 'way', 'treat', 'amazon', 'customer', 'edited', 'by:', 'amazon', 'customer', 'dec', '15', '2016', '1:30', 'pm']

Amazon SNS	['sns', 'suddenly', 'stopped', 'sending', 'sms', '@imthian@aws', 'know', 'aws', 'amazon', 'changed', 'life', 'every', 'aws', 'developper', 'around', 'world', 'normal', 'people', 'like', '@webtrend', 'stressed', 'push', 'news', 'even', 'im', 'sure', 'making', 'best', 'fix', 'take', 'example', 'paid', 'team', 'work', 'sns', 'app', 'cost', 'money', 'need', 'sms', 'launch', 'app', 'imagine', 'case', 'saturday', 'would', 'put', 'online', 'app', 'big', 'launch', 'sms', 'stopped', 'last', 'friday', 'big', 'problem', 'lost', 'like', 'week', 'totally', 'understand', 'facing', 'issue', 'amazon', 'making', 'best', 'problem', 'lack', 'communication:', 'social', 'media', 'forum', 'even', 'customer', 'service', 'dont', 'give', 'us', 'answers', 'yes', 'little', 'news', 'know', 'wait', 'little', 'need', 'considerer', 'new', 'possibilities', 'outside', 'amazon', 'threat', 'wait', 'almost', 'week', 'deserve', 'news', 'know', 'whats', 'happen', 'sms', 'come', 'back', 'aws', 'amazon', 'use', 'sns', 'cognito', 'alert', 'via', 'sms', 'didnt', 'even', 'make', 'update', 'service', 'health', 'center', 'even', 'everybody', 'know', 'sns', 'sms', 'news', 'good', 'news', 'hope', 'send', 'us', 'love', 'amazon', 'support', 'support', 'us', 'well']

Amazon SNS	"['sns', 'suddenly', 'stopped', 'sending', 'sms', 'also', 'huge', 'problem', 'us', 'spend', '$10k', 'month', 'spend', 'limit', 'issue', 'put', 'email', 'address', 'sns', 'topic', 'works', 'sms', 'working', 'morning', 'one', 'four', 'sms', 'recipients', 'got', 'alert', 'tested', 'adding', 'email', 'address', 'sms', 'sent', 'disappointing', 'aws', 'stating', 'know', ""there's"", 'problem', 'looking', 'news', 'would', 'helpful']"

Amazon SNS	['sns', 'suddenly', 'stopped', 'sending', 'sms', 'still', 'sns', 'fixed', 'update']

Amazon SNS	"['sns', 'suddenly', 'stopped', 'sending', 'sms', 'testing', 'trying', 'understand', ""what's"", 'happened', 'fix', 'aws', 'changed', 'sms', 'messages', 'handled', 'send', 'sms', 'messages', 'mass', 'mailing', 'list', 'similar', 'optin', 'required', 'like', 'used', 'optout', 'also', 'promotional', 'transactional', 'messages', 'transactional', 'higher', 'chance', 'delivery', 'prior', 'change', 'used', 'sms', 'alert', 'sysadmins', 'needs', 'fixed', 'reviewed', 'system', 'critical', 'messages', 'worked', 'without', 'problem', 'long', 'time', 'aws', 'rolled', 'new', 'sms', 'system', 'least', 'account', 'sms', 'messages', 'put', 'promotional', 'max', 'cost', 'set', '$1', 'current', 'cost', 'per', 'message', '$000645', 'us', 'thats', '155', 'messages', 'month', 'get', 'back', 'working', 'us', 'changed', 'default', 'message', 'type', 'transactional', 'set', 'max', 'spend', 'limit', '$500', 'way', 'kill', 'link', 'provided', 'imthian@aws', 'https://consoleawsamazoncom/sns/v2/homeregion=useast1#/textmessaging/preferences', 'correct', 'unclear', 'looking', 'since', 'know', 'changed', 'frustrating', 'aws', 'makes', 'changes', 'deep', 'impacts', 'use', 'services', 'without', 'announcing', 'changes', 'aws', 'good', 'job', 'telling', 'us', 'instance', 'ids', 'things', 'changing', 'length', 'sms', 'change', 'think', 'failed']"

Amazon SNS	"['sns', 'suddenly', 'stopped', 'sending', 'sms', 'gotten', 'evasion', 'aws', 'service', 'upgrade', 'tried', 'set', 'limit', '$51', 'overkill', 'well', 'get', 'back', 'email', ""'this"", ""reviewed'"", 'messages', 'still', 'going']"

Amazon SNS	['sns', 'suddenly', 'stopped', 'sending', 'sms', 'good', 'day', 'opening', 'individual', 'developer', 'support', 'cases', 'support', 'team', 'everyone', 'thread', 'still', 'facing', 'issues', 'working', 'us', 'imthian']

Amazon SNS	['sns', 'suddenly', 'stopped', 'sending', 'sms', 'appears', 'issue', 'finally', 'resolved', 'able', 'send', 'messages', 'kudos', 'aws', 'fixing', 'problem', 'splats', 'lack', 'transparency', 'issue', 'better']

Amazon SNS	['sns', 'suddenly', 'stopped', 'sending', 'sms', 'also', 'experience', 'problems', 'sending', 'text', 'messages', 'cloudwatch', 'alarm', 'triggered', 'even', 'try', 'publish', 'text', 'messages', 'console', 'get', 'following', 'error:', 'notification:', 'messageid:', '681fb4ae707450bbb822e44870509b6c', 'timestamp:', '20170103', '19:39:16721', 'delivery:', 'destination:', '<censored>', 'smstype:', 'transactional', 'providerresponse:', 'internal', 'error', 'dwelltimems:', '77', 'status:', 'failure', 'use', 'one', 'destination', 'receive', 'text', 'messages', 'month', 'ago', 'work', 'anymore', 'somebody', 'amazon', 'take', 'look', 'error', 'edited', 'by:', 'benik', 'jan', '2017', '11:59']

Amazon SNS	['sns', 'suddenly', 'stopped', 'sending', 'sms', 'sms', 'messaging', 'worked', 'soon', 'updated', 'spending', 'limit', '$10', '$15', 'well', 'within', 'free', 'tier', 'limit', 'spending', 'limit', 'essentially', 'meaningless', 'switched', 'back', '$10', 'sms', 'messaging', 'continued', 'work', 'guess', 'sns', 'bug', 'discarded', 'messages', 'unless', 'customer', 'spending', 'limit', 'profile', 'reloaded', 'reload', 'unless', 'changed', 'changing', 'spending', 'limit', 'would', 'trigger', 'reload', 'sns', 'may', 'decided', 'fix', 'side', 'november/december', 'locked', 'holidays', 'easy', 'workaround', 'customer', 'make', 'trivial', 'change', 'profile', 'guess', 'correct', 'wish', 'sns', 'support', 'team', 'open', 'honest', 'situation', 'asking', 'people', 'increase', 'spending', 'limits', 'seemed', 'surface', 'completely', 'irrelevant', 'annoying']

Amazon SNS	['sns', 'suddenly', 'stopped', 'sending', 'sms', 'experiencing', 'issue', 'providerresponse:', 'internal', 'error', 'able', 'resolve', 'edited', 'by:', 'chilscher', 'mar', '24', '2017', '4:33', 'pm']
